country,year,decade,renewables_pct,fossil_pct,gdp_per_capita,log_gdp_per_capita,energy_consumption
Lithuania,2018,2010,9.533,90.467,26793.935180741377,10.195930841663346,70.969
Lithuania,2019,2010,10.436,89.564,28107.70621207367,10.243799060146808,70.597
Lithuania,2020,2020,11.356,88.644,28094.367846951427,10.243324402739729,70.294
Lithuania,2021,2020,12.011,87.989,29788.206785853592,10.301867848724449,70.149
Lithuania,2022,2020,14.382,85.618,30108.83074404235,10.312573787910154,65.066
Luxembourg,1965,1960,0.574,99.426,18099.787994868202,9.803655504194612,41.804
Luxembourg,1966,1960,0.539,99.461,18127.976285332574,9.805211675088014,40.057
Luxembourg,1967,1960,0.618,99.382,18038.43144454644,9.800259841086156,39.451
Luxembourg,1968,1960,0.584,99.416,18710.04892957287,9.836816034420936,42.669
Luxembourg,1969,1960,0.472,99.528,20469.239160318208,9.926678509440787,45.92
Luxembourg,1970,1970,0.502,99.498,20753.027211886707,9.940447404747452,47.681
Luxembourg,1971,1970,0.295,99.705,21144.109038750034,9.95911661323025,45.845
Luxembourg,1972,1970,0.338,99.662,22269.08919774044,10.010954861244446,47.275
Luxembourg,1973,1970,0.281,99.719,23904.856417129144,10.081836914647234,50.116
Luxembourg,1974,1970,0.409,99.591,24755.258058457966,10.116793192239593,50.894
Luxembourg,1975,1970,0.426,99.574,22980.002391952185,10.042379655491175,42.276
Luxembourg,1976,1970,0.268,99.732,23416.306757671893,10.06118792863063,42.343
Luxembourg,1977,1970,0.656,99.344,23626.03679811976,10.070104637033696,39.522
Luxembourg,1978,1970,0.62,99.38,24401.962204366744,10.102418826259674,41.118
Luxembourg,1979,1970,0.655,99.345,24842.980672255013,10.120330523705896,42.264
Luxembourg,1980,1980,0.735,99.265,24998.26578519759,10.12656173285213,38.961
Luxembourg,1981,1980,0.938,99.062,25198.962503463772,10.134558102154518,33.323
Luxembourg,1982,1980,0.909,99.091,25050.00059168194,10.128629130133048,31.22
Luxembourg,1983,1980,0.951,99.049,25765.46431825333,10.156790281878939,29.185
Luxembourg,1984,1980,0.948,99.052,27330.459634221,10.215757096717796,31.444
Luxembourg,1985,1980,0.773,99.227,28070.531916054162,10.242475618804251,32.288
Luxembourg,1986,1980,0.926,99.074,30100.758512957065,10.312305650185474,31.564
Luxembourg,1987,1980,1.163,98.837,30604.72368651713,10.328909644867258,29.831
Luxembourg,1988,1980,1.071,98.929,33514.72565270781,10.419740192952432,30.572
Luxembourg,1989,1980,0.724,99.276,36464.886063002145,10.504105050855715,35.117
Luxembourg,1990,1990,0.629,99.371,36827.06924683068,10.51398843111212,37.151
Luxembourg,1991,1990,0.694,99.306,39336.21696452346,10.579900924749827,39.929
Luxembourg,1992,1990,0.578,99.422,39384.527823415956,10.581128323324057,40.043
Luxembourg,1993,1990,0.572,99.428,40371.68776465849,10.605884020371112,40.569
Luxembourg,1994,1990,0.733,99.267,41228.246308343085,10.626878890436476,39.01
Luxembourg,1995,1990,0.9,99.1,41078.95537886081,10.62325123477226,33.935
Luxembourg,1996,1990,0.616,99.384,40867.947616964615,10.618101357948836,34.899
Luxembourg,1997,1990,0.855,99.145,42517.362209704756,10.657667794071166,34.159
Luxembourg,1998,1990,1.224,98.776,44373.80492175086,10.700404595074236,32.988
Luxembourg,1999,1990,0.99,99.01,47348.02383760284,10.765280362528985,34.86
Luxembourg,2000,2000,1.296,98.704,50298.91011642997,10.825738688187675,37.204
Luxembourg,2001,2000,1.186,98.814,50679.32993023266,10.833273412765836,39.867
Luxembourg,2002,2000,0.975,99.025,51883.263333572286,10.856751538024486,43.582
Luxembourg,2003,2000,0.872,99.128,51907.604038995676,10.857220571697406,45.704
Luxembourg,2004,2000,1.057,98.943,52793.52851921755,10.874143896258627,51.78
Luxembourg,2005,2000,1.108,98.892,53447.618212644156,10.886457354424662,52.553
Luxembourg,2006,2000,1.321,98.679,55080.04062647372,10.91654269043262,51.627
Luxembourg,2007,2000,2.484,97.516,58582.75104991494,10.978195581551393,50.126
Luxembourg,2008,2000,2.585,97.415,56565.947058763384,10.943162441060739,49.761
Luxembourg,2009,2000,2.554,97.446,52879.997185846536,10.875780421307839,47.593
Luxembourg,2010,2010,2.428,97.572,54248.56813120544,10.901331877159551,50.116
Luxembourg,2011,2010,2.491,97.509,54269.28130308938,10.901713623982648,48.821
Luxembourg,2012,2010,2.902,97.098,53879.56486191758,10.894506554432253,47.953
Luxembourg,2013,2010,3.551,96.449,54319.27479488661,10.902634411533858,45.692
Luxembourg,2014,2010,4.242,95.758,54448.73553843803,10.905014905656898,44.274
Luxembourg,2015,2010,4.903,95.097,54388.61434666573,10.903910115840702,43.034
Luxembourg,2016,2010,5.297,94.703,55729.11942019945,10.928258079616919,42.459
Luxembourg,2017,2010,6.526,93.474,55233.16080810587,10.919318791170861,44.355
Luxembourg,2018,2010,6.964,93.036,54839.84344747406,10.912172278957991,46.431
Luxembourg,2019,2010,7.718,92.282,55021.13385749322,10.915472642363154,47.288
Luxembourg,2020,2020,10.605,89.395,53679.59301899628,10.890788190003489,40.541
Luxembourg,2021,2020,9.928,90.072,55565.7193507175,10.925321731648022,43.215
Luxembourg,2022,2020,11.035,88.965,55300.06005066469,10.920529273416975,38.822
Malaysia,1965,1960,4.944,95.056,3063.756879184534,8.02739718018767,33.086
Malaysia,1966,1960,5.039,94.961,3136.9071270315562,8.05099260208827,38.272
Malaysia,1967,1960,4.915,95.085,3115.751081795966,8.044225519908855,41.102
Malaysia,1968,1960,5.272,94.728,3313.766101408052,8.105840616560288,42.503
Malaysia,1969,1960,6.063,93.937,3425.6208368366897,8.139038000499278,46.635
Malaysia,1970,1970,7.58,92.42,3552.132680054097,8.175303457033266,44.263
Malaysia,1971,1970,5.899,94.101,3724.3256899384523,8.222641091591735,49.442
Malaysia,1972,1970,5.843,94.157,3910.3235071728627,8.27137538796416,55.072
Malaysia,1973,1970,5.322,94.678,4370.681979132051,8.382674335211602,58.027
Malaysia,1974,1970,4.765,95.235,4585.444860561689,8.43064240518822,58.828
Malaysia,1975,1970,4.615,95.385,4513.656992285682,8.414862966959419,60.674
Malaysia,1976,1970,3.897,96.103,4955.303748319268,8.508213746261475,67.75
Malaysia,1977,1970,2.7,97.3,5232.8338715370155,8.562708259553935,79.25
Malaysia,1978,1970,2.381,97.619,5556.734172696359,8.62276583565855,105.62
Malaysia,1979,1970,2.529,97.471,5866.040949595125,8.676935230350932,121.421
Malaysia,1980,1980,3.088,96.912,6179.631032247803,8.729013845149638,126.963
Malaysia,1981,1980,3.311,96.689,6411.996919593594,8.765926033316601,131.266
Malaysia,1982,1980,2.975,97.025,6580.209381892135,8.791821844769338,140.559
Malaysia,1983,1980,3.017,96.983,6760.539615386177,8.818857990612452,161.383
Malaysia,1984,1980,5.532,94.468,7052.249287333781,8.861101892770135,173.916
Malaysia,1985,1980,6.097,93.903,6753.3074597066325,8.817787657889314,172.352
Malaysia,1986,1980,6.075,93.925,6618.376276908776,8.797605343454702,189.15
Malaysia,1987,1980,7.105,92.895,6746.348801894237,8.816756719279637,195.044
Malaysia,1988,1980,7.796,92.204,7116.268930246171,8.870138840405252,205.141
Malaysia,1989,1980,6.433,93.567,7548.3886479834855,8.929089395356756,229.554
Malaysia,1990,1990,4.645,95.355,8029.534007481224,8.990881773809997,241.548
Malaysia,1991,1990,4.096,95.904,8603.423240616288,9.059915454274675,302.51
Malaysia,1992,1990,3.497,96.503,9187.456772915803,9.125594438521267,341.257
Malaysia,1993,1990,3.937,96.063,9923.836173288088,9.20269483654243,343.287
Malaysia,1994,1990,4.956,95.044,10653.35574512299,9.273630214944838,364.533
Malaysia,1995,1990,4.343,95.657,11499.276815511907,9.350039426766298,398.829
Malaysia,1996,1990,3.241,96.759,12431.139102742267,9.427959821717224,445.21
Malaysia,1997,1990,2.248,97.752,13117.234342281778,9.48168224319507,516.446
Malaysia,1998,1990,2.498,97.502,11949.948702253962,9.38848226465203,496.46
Malaysia,1999,1990,3.965,96.035,12465.566603813986,9.43072545050533,530.459
Malaysia,2000,2000,3.472,96.528,13314.42213811613,9.496603097990906,612.311
Malaysia,2001,2000,2.964,97.036,13173.826673073616,9.485987312371535,626.892
Malaysia,2002,2000,2.442,97.558,13679.106021924634,9.52362483976667,660.287
Malaysia,2003,2000,2.124,97.876,14220.92097049045,9.562469467117289,715.327
Malaysia,2004,2000,2.19,97.81,14929.834285203418,9.611116791021095,772.928
Malaysia,2005,2000,2.155,97.845,15473.752704890352,9.646900493651101,836.425
Malaysia,2006,2000,2.242,97.758,16148.474737307937,9.689580880680388,845.202
Malaysia,2007,2000,2.063,97.937,16968.64023882467,9.739122227665204,901.45
Malaysia,2008,2000,2.527,97.473,17600.44216982253,9.77567930399603,934.613
Malaysia,2009,2000,2.488,97.512,17176.35965651499,9.751289278819769,905.238
Malaysia,2010,2010,2.202,97.798,18322.89182395784,9.815906476423738,935.187
Malaysia,2011,2010,2.703,97.297,19116.28172561626,9.85829569727601,951.171
Malaysia,2012,2010,2.877,97.123,19822.298596307468,9.894562774737135,1040.679
Malaysia,2013,2010,3.328,96.672,20401.012460450987,9.923339809015024,1089.044
Malaysia,2014,2010,3.679,96.321,21258.828719793466,9.964527557235899,1097.616
Malaysia,2015,2010,3.849,96.151,21939.684062163375,9.996052333641828,1114.575
Malaysia,2016,2010,4.961,95.039,22514.554343621825,10.021917238785468,1172.303
Malaysia,2017,2010,6.312,93.688,23406.61924365463,10.060774135005037,1188.491
Malaysia,2018,2010,6.332,93.668,24126.123652534872,10.091050501393422,1210.13
Malaysia,2019,2010,6.431,93.569,24791.842619762392,10.118269951422363,1241.298
Malaysia,2020,2020,7.175,92.825,23109.599519427138,10.048003373798807,1196.895
Malaysia,2021,2020,7.646,92.354,23551.141751961153,10.066929580305915,1251.334
Malaysia,2022,2020,7.833,92.167,25293.89546749212,10.138318359731617,1355.509
Mexico,1965,1960,8.439,91.561,5998.496422631742,8.699264120577668,293.325
Mexico,1966,1960,9.102,90.898,6204.473528765589,8.733025847748259,310.583
Mexico,1967,1960,9.728,90.272,6380.041286634123,8.760929847577165,316.549
Mexico,1968,1960,10.253,89.747,6681.691990200282,8.807126526403852,344.765
Mexico,1969,1960,9.903,90.097,6881.827871286509,8.836639574607045,378.427
Mexico,1970,1970,10.385,89.615,7138.127495962901,8.87320576547127,404.032
Mexico,1971,1970,9.587,90.413,7175.006912464729,8.878359004037076,424.829
Mexico,1972,1970,9.242,90.758,7518.429328357496,8.925112529218456,469.579
Mexico,1973,1970,9.13,90.87,7854.933611368559,8.968897098886794,506.47
Mexico,1974,1970,8.626,91.374,8046.337520418212,8.992972300476316,557.681
Mexico,1975,1970,7.385,92.615,8241.302639280397,9.016913697700348,595.583
Mexico,1976,1970,7.883,92.117,8342.093406712545,9.029069471854662,633.882
Mexico,1977,1970,8.29,91.71,8367.48335650005,9.032108444018675,668.705
Mexico,1978,1970,6.257,93.743,8868.873663447315,9.090303084540224,752.51
Mexico,1979,1970,6.417,93.583,9473.863564943724,9.156292082381873,832.041
Mexico,1980,1980,5.515,94.485,10083.487170435905,9.218654431246653,906.324
Mexico,1981,1980,7.154,92.846,10702.766300296202,9.278257519774131,1002.081
Mexico,1982,1980,6.509,93.491,10415.57498305701,9.251057559377836,1044.314
Mexico,1983,1980,6.006,93.994,9842.709617375207,9.194486319759026,1032.646
Mexico,1984,1980,6.501,93.499,9986.260530311407,9.208965480276747,1080.826
Mexico,1985,1980,7.443,92.557,10009.76983675383,9.21131687871363,1134.396
Mexico,1986,1980,6.355,93.645,9508.063049484552,9.159895459661774,1100.674
Mexico,1987,1980,5.938,94.062,9491.240905573994,9.158124642336439,1136.899
Mexico,1988,1980,6.574,93.426,9433.656317319494,9.152039032962197,1145.465
Mexico,1989,1980,7.048,92.867,9637.028398366201,9.173368082652612,1209.829
Mexico,1990,1990,6.385,92.995,9944.165487646307,9.204741275011676,1319.072
Mexico,1991,1990,5.984,93.146,10246.866725610565,9.234727252528991,1357.68
Mexico,1992,1990,6.836,92.375,10484.169273401581,9.25762171019254,1384.109
Mexico,1993,1990,6.828,92.18,10556.793957358412,9.264524908640798,1385.386
Mexico,1994,1990,5.181,94.013,10900.746481791311,9.296586550440285,1464.644
Mexico,1995,1990,6.739,91.627,10086.443325096818,9.218947556171674,1439.337
Mexico,1996,1990,7.227,91.287,10505.045033287292,9.259610900113062,1476.888
Mexico,1997,1990,6.075,92.0,11122.073125323943,9.316686982561711,1512.699
Mexico,1998,1990,5.574,92.787,11568.232680467605,9.356018058344565,1574.172
Mexico,1999,1990,6.9,91.356,11909.70679586238,9.38510904373081,1597.302
Mexico,2000,2000,6.665,91.985,12584.919799243104,9.440254534823096,1696.177
Mexico,2001,2000,5.91,92.653,12502.637025880982,9.433694863111503,1680.273
Mexico,2002,2000,5.125,93.321,12560.071608658973,9.438278141332288,1721.102
Mexico,2003,2000,4.41,93.945,12688.835064200817,9.44847775698324,1741.966
Mexico,2004,2000,4.989,93.658,13152.657968751137,9.484379144082247,1843.897
Mexico,2005,2000,5.005,93.556,13487.573412112166,9.509524052525602,2020.163
Mexico,2006,2000,5.178,93.402,14085.601522739558,9.552908386018348,2049.435
Mexico,2007,2000,4.846,93.813,14456.341961859098,9.578888487350547,2068.578
Mexico,2008,2000,6.043,92.754,14563.890402271776,9.586300484017887,2153.625
Mexico,2009,2000,4.559,94.138,13784.150156411106,9.531274671677966,2117.244
Mexico,2010,2010,5.953,93.326,14418.370927205824,9.576258431308991,2125.454
Mexico,2011,2010,5.602,93.219,14890.97682107945,9.608510726016531,2221.887
Mexico,2012,2010,5.194,93.797,15194.548661857576,9.62869200184016,2241.891
Mexico,2013,2010,4.834,93.819,15235.802459444101,9.631403362132723,2242.857
Mexico,2014,2010,6.426,92.467,15482.42660564808,9.647460892329356,2230.574
Mexico,2015,2010,5.862,92.807,15825.325700409945,9.669366828185098,2205.421
Mexico,2016,2010,5.731,93.1,16048.140478013886,9.683348263778427,2276.179
Mexico,2017,2010,5.77,93.06,16270.004798344817,9.69707849513282,2329.706
Mexico,2018,2010,6.343,92.178,16468.475394299276,9.709203250234806,2284.338
Mexico,2019,2010,6.641,92.13,16282.225598283781,9.6978293377242,2260.167
Mexico,2020,2020,8.668,89.994,14828.001570753057,9.60427267020217,2070.562
Mexico,2021,2020,9.538,89.121,15457.654556837255,9.645859600207723,2198.545
Mexico,2022,2020,9.243,89.592,15810.499473374084,9.66842952194827,2296.863
Morocco,1965,1960,19.206,80.794,2360.7966182630894,7.7667543911739125,17.761
Morocco,1966,1960,12.622,87.378,2426.6344292881486,7.794260567800376,23.385
Morocco,1967,1960,10.579,89.421,2494.464420132043,7.821829323872869,24.64
Morocco,1968,1960,11.19,88.81,2562.6346636723138,7.848791173742873,26.452
Morocco,1969,1960,13.211,86.789,2635.9967000021447,7.877016643725614,29.009
Morocco,1970,1970,12.408,87.592,2708.775618391491,7.904252010449221,30.375
Morocco,1971,1970,13.191,86.809,2788.3754593141452,7.9332144325816,32.28
Morocco,1972,1970,12.812,87.188,2782.93442932502,7.9312612001002885,34.89
Morocco,1973,1970,8.591,91.409,2811.150751463469,7.941349198591086,38.756
Morocco,1974,1970,9.016,90.984,2891.303829722389,7.969462831521019,41.431
Morocco,1975,1970,6.731,93.269,3010.32508275129,8.009803352825292,42.11
Morocco,1976,1970,6.098,93.902,3259.6903160868837,8.089387474783063,45.639
Morocco,1977,1970,7.443,92.557,3337.3301213932286,8.112926401455972,51.191
Morocco,1978,1970,7.273,92.727,3348.1374501464843,8.116159485171222,54.337
Morocco,1979,1970,7.285,92.715,3412.3972676235244,8.13517033431435,60.603
Morocco,1980,1980,6.955,93.045,3627.086725952215,8.196185050205255,60.776
Morocco,1981,1980,4.84,95.16,3432.9240815561075,8.141167678898022,58.95
Morocco,1982,1980,2.62,97.38,3666.6219790681666,8.207026075511266,60.749
Morocco,1983,1980,2.145,97.855,3552.8447806831846,8.175503908233964,62.371
Morocco,1984,1980,1.61,98.39,3609.874895809103,8.191428395825906,63.204
Morocco,1985,1980,2.07,97.93,3744.9770775039633,8.228170775105875,65.303
Morocco,1986,1980,2.649,97.351,3951.838018498723,8.281936070805775,67.535
Morocco,1987,1980,3.301,96.699,3785.9018153592438,8.239039397824756,69.565
Morocco,1988,1980,3.546,96.454,4094.3433499451585,8.31736162932533,73.487
Morocco,1989,1980,3.985,96.015,4112.199501291051,8.321713322809034,80.847
Morocco,1990,1990,4.106,95.894,4190.868553327066,8.340663283397673,82.756
Morocco,1991,1990,4.074,95.926,4425.17812251099,8.395065810306672,83.804
Morocco,1992,1990,2.861,97.139,4270.270695464216,8.35943249893561,93.779
Morocco,1993,1990,1.3,98.7,4180.143206101398,8.338100784764817,94.766
Morocco,1994,1990,2.237,97.763,4563.3661498958645,8.425815820946276,104.454
Morocco,1995,1990,1.658,98.342,4253.327002123644,8.35545677970064,102.452
Morocco,1996,1990,5.092,94.908,4700.351151884678,8.455392498074213,107.114
Morocco,1997,1990,5.214,94.786,4552.601335154009,8.423454070586102,111.354
Morocco,1998,1990,4.334,95.666,4804.530978901396,8.477314705589427,114.212
Morocco,1999,1990,1.936,98.064,4783.529059961349,8.472933850141338,118.492
Morocco,2000,2000,1.851,98.149,4807.275110200423,8.477885697419296,117.463
Morocco,2001,2000,2.328,97.672,5090.913406605793,8.535212544644695,126.905
Morocco,2002,2000,2.185,97.815,5184.774213575068,8.553481573635445,130.092
Morocco,2003,2000,3.443,96.557,5429.565409129053,8.599614374573811,130.45
Morocco,2004,2000,3.273,96.727,5624.370432618466,8.634864297718714,148.563
Morocco,2005,2000,1.954,98.046,5744.446674459194,8.655988871363954,161.334
Morocco,2006,2000,1.895,98.105,6112.89952871159,8.71815649421749,164.665
Morocco,2007,2000,1.927,98.073,6261.906427524912,8.74223995886907,163.228
Morocco,2008,2000,1.78,98.22,6561.417247931922,8.788961902496075,180.131
Morocco,2009,2000,4.431,95.569,6767.343989760599,8.819863968361354,175.79
Morocco,2010,2010,5.532,94.468,6949.942227108139,8.846488625877976,194.956
Morocco,2011,2010,3.421,96.579,7234.414336917018,8.886604687194325,204.747
Morocco,2012,2010,2.923,97.077,7353.271786842765,8.902900634228033,208.422
Morocco,2013,2010,4.796,95.204,7588.387567079766,8.934374406065759,213.979
Morocco,2014,2010,4.187,95.813,7696.342011164286,8.948500431478209,217.025
Morocco,2015,2010,5.072,94.928,7937.275905169935,8.979325410382868,220.859
Morocco,2016,2010,5.258,94.742,7883.890937499919,8.972576834780165,223.324
Morocco,2017,2010,4.972,95.028,8183.831253220532,9.009915688310935,233.801
Morocco,2018,2010,6.699,93.301,8342.17075066909,9.029078743340154,241.814
Morocco,2019,2010,7.11,92.89,8495.367709900223,9.047276318619536,263.841
Morocco,2020,2020,7.142,92.858,7804.349710016956,8.962436512376222,242.404
Morocco,2021,2020,7.126,92.874,8338.845515219915,9.028680058339166,268.88
Morocco,2022,2020,6.616,93.384,8348.854239141465,9.029879591560519,266.764
Netherlands,1965,1960,0.0,100.0,15606.400579588746,9.65543640265362,413.96
Netherlands,1966,1960,0.0,100.0,15825.949980917474,9.669406275600355,443.377
Netherlands,1967,1960,0.0,100.0,16468.60237336545,9.709210960637474,468.8
Netherlands,1968,1960,0.0,99.985,17342.959490931964,9.760941909988876,524.393
Netherlands,1969,1960,0.0,99.85,18244.99728136095,9.81164619986319,584.787
Netherlands,1970,1970,0.0,99.845,19046.140637102955,9.85461976880228,659.798
Netherlands,1971,1970,0.0,99.838,19614.329867319568,9.884015693763306,695.772
Netherlands,1972,1970,0.0,99.888,20059.578327454998,9.906462040729437,808.138
Netherlands,1973,1970,0.0,99.642,20827.227634272484,9.944016430547016,859.682
Netherlands,1974,1970,0.0,98.884,21483.71622283461,9.975050542170408,815.957
Netherlands,1975,1970,0.305,98.569,21276.556967589186,9.965361133729246,822.846
Netherlands,1976,1970,0.304,98.497,22105.146309169868,10.003565725065396,897.423
Netherlands,1977,1970,0.308,98.523,22572.55515230263,10.024490073519113,881.314
Netherlands,1978,1970,0.421,98.324,22963.711980904005,10.041670509008211,899.181
Netherlands,1979,1970,0.372,98.584,23313.477041070517,10.05678688611687,928.872
Netherlands,1980,1980,0.367,98.295,23406.913084424803,10.060786688672986,872.195
Netherlands,1981,1980,0.41,98.361,23125.984326309812,10.048712126936788,827.1
Netherlands,1982,1980,0.108,98.475,22742.651871346687,10.031997377539005,764.416
Netherlands,1983,1980,0.094,98.608,23030.65038864622,10.044581233347193,768.067
Netherlands,1984,1980,0.007,98.7,23679.73838602169,10.072375041049316,797.369
Netherlands,1985,1980,0.169,98.515,24281.27967114287,10.097460948526882,822.848
Netherlands,1986,1980,0.201,98.442,24800.053462936557,10.118601087914321,863.64
Netherlands,1987,1980,0.25,98.629,24983.348441366314,10.12596481958692,881.434
Netherlands,1988,1980,0.301,98.545,25462.60923450593,10.14496635054082,884.37
Netherlands,1989,1980,0.335,98.408,26483.230708887753,10.184267008231513,888.458
Netherlands,1990,1990,0.273,98.659,27369.696716547514,10.217191721101848,910.735
Netherlands,1991,1990,0.31,98.693,27973.586914709136,10.239016019472128,928.063
Netherlands,1992,1990,0.33,98.546,28387.115504981513,10.253690641803601,939.117
Netherlands,1993,1990,0.363,98.478,28701.519235635118,10.264705335386253,946.966
Netherlands,1994,1990,0.414,98.41,29535.944095468178,10.29336324454172,936.809
Netherlands,1995,1990,0.442,98.413,30481.84944967033,10.3248866854424,974.962
Netherlands,1996,1990,0.546,98.317,31598.836729234314,10.360875586531408,1017.111
Netherlands,1997,1990,0.616,98.714,32973.21922125953,10.403450972223068,998.851
Netherlands,1998,1990,0.703,98.245,34437.18472880928,10.446892210973052,1005.942
Netherlands,1999,1990,0.77,98.16,36128.7656142969,10.494844658440329,993.777
Netherlands,2000,2000,0.895,98.023,37599.61253402116,10.534749024378645,1006.819
Netherlands,2001,2000,0.958,97.992,38323.0661946813,10.553807244402549,1045.557
Netherlands,2002,2000,1.15,97.824,38336.34119778537,10.554153581628164,1046.061
Netherlands,2003,2000,1.124,97.835,38480.77223556011,10.55791397306996,1053.076
Netherlands,2004,2000,1.452,97.596,39349.122382966256,10.580228950749728,1088.744
Netherlands,2005,2000,2.013,97.02,40333.41960360402,10.604935674840812,1112.242
Netherlands,2006,2000,2.24,96.908,41921.91390682504,10.643563974126973,1089.576
Netherlands,2007,2000,2.341,96.649,43626.17528914742,10.683412599867276,1107.524
Netherlands,2008,2000,2.817,96.177,44447.40021849391,10.70206175145866,1094.389
Netherlands,2009,2000,3.323,95.642,42794.3229645889,10.664160731758013,1079.291
Netherlands,2010,2010,3.039,96.077,43419.18480389514,10.67865666858757,1170.651
Netherlands,2011,2010,3.546,95.491,44187.98298267391,10.696208152880159,1115.092
Netherlands,2012,2010,3.67,95.408,43566.886107936945,10.682052647839022,1095.699
Netherlands,2013,2010,3.61,95.693,43377.15090511229,10.677688104610173,1062.885
Netherlands,2014,2010,3.651,95.323,43831.77586377285,10.68811430967563,1016.331
Netherlands,2015,2010,4.031,94.961,44488.46467572655,10.70298521378063,1026.468
Netherlands,2016,2010,4.139,94.906,45206.50791751995,10.718996335932234,1044.043
Netherlands,2017,2010,4.795,94.395,46225.04432800073,10.741277015216482,1052.102
Netherlands,2018,2010,5.505,93.641,47028.724059333166,10.758513844214546,1026.139
Netherlands,2019,2010,6.709,92.341,47630.665226267934,10.771232060236697,1021.537
Netherlands,2020,2020,9.735,89.24,45522.130862735794,10.72595387927611,989.343
Netherlands,2021,2020,11.483,87.583,47483.3546822676,10.768134500866848,1015.026
Netherlands,2022,2020,14.417,84.505,49128.039977668086,10.802185229753979,954.098
New Zealand,1965,1960,38.232,61.768,17366.696860564392,9.76230967768399,85.218
New Zealand,1966,1960,38.495,61.505,18144.49359704375,9.80612241058005,90.549
New Zealand,1967,1960,38.718,61.282,17056.590447588453,9.744291944541121,91.341
New Zealand,1968,1960,40.06,59.94,16836.326230104532,9.731294106639327,93.475
New Zealand,1969,1960,39.058,60.942,18375.023838178364,9.818747621396025,95.077
New Zealand,1970,1970,37.702,62.298,17872.070928047215,9.790994489969819,105.809
New Zealand,1971,1970,40.438,59.562,18504.33476517595,9.825760295250866,110.801
New Zealand,1972,1970,39.986,60.014,18952.650632711066,9.849699075806067,118.239
New Zealand,1973,1970,37.984,62.016,19892.4904274571,9.898097574037905,122.976
New Zealand,1974,1970,39.815,60.185,20644.948297115996,9.935225933939046,124.643
New Zealand,1975,1970,42.64,57.36,20059.87822777929,9.906476991097666,126.614
New Zealand,1976,1970,38.524,61.476,20334.526158600336,9.920075516304422,130.858
New Zealand,1977,1970,35.864,64.136,19260.749202660147,9.865824584006777,133.565
New Zealand,1978,1970,38.342,61.658,19325.79303523436,9.86919590936574,132.237
New Zealand,1979,1970,43.582,56.418,19723.061130711907,9.88954384586186,134.031
New Zealand,1980,1980,45.717,54.283,19830.030345879717,9.89495275181422,134.288
New Zealand,1981,1980,46.194,53.806,20703.422588899957,9.938054308044837,134.686
New Zealand,1982,1980,41.855,58.145,20922.278187162905,9.948569812209675,139.154
New Zealand,1983,1980,43.192,56.808,21267.752022889585,9.964947214921573,144.635
New Zealand,1984,1980,42.204,57.796,22105.888065460695,10.003599280321517,153.26
New Zealand,1985,1980,40.366,59.634,22153.01573118974,10.005728916597972,154.415
New Zealand,1986,1980,41.711,58.289,22525.082660116837,10.022384752175325,166.407
New Zealand,1987,1980,40.944,59.056,22494.70107530271,10.021035052691879,168.239
New Zealand,1988,1980,41.01,58.99,22320.67601399989,10.013268703402181,175.236
New Zealand,1989,1980,40.259,59.741,22399.94996733479,10.016814004239512,179.244
New Zealand,1990,1990,40.273,59.727,21926.303974028702,9.995442289771912,186.435
New Zealand,1991,1990,39.293,60.707,21534.80807070978,9.977425885013378,190.187
New Zealand,1992,1990,36.402,63.598,21409.63751165689,9.971596450644366,190.501
New Zealand,1993,1990,39.094,60.906,22235.74223229234,10.009456283646587,196.246
New Zealand,1994,1990,40.072,59.928,23443.62459769734,10.062353864744063,207.137
New Zealand,1995,1990,40.821,59.179,24146.38015024899,10.09188975758721,214.906
New Zealand,1996,1990,38.333,61.667,24735.15003125182,10.115980589188261,217.988
New Zealand,1997,1990,34.585,65.415,25204.273737539548,10.134768851879794,218.022
New Zealand,1998,1990,37.698,62.302,25232.46758099962,10.135886840300918,218.023
New Zealand,1999,1990,34.58,65.42,26232.51301986854,10.174754875357818,219.933
New Zealand,2000,2000,35.364,64.636,27204.156926785112,10.21112506879768,229.557
New Zealand,2001,2000,31.767,68.233,27552.213785628777,10.223838166547992,227.483
New Zealand,2002,2000,34.139,65.861,28542.797697916234,10.25915991348352,235.292
New Zealand,2003,2000,33.366,66.634,29389.44552793788,10.288390893224037,228.071
New Zealand,2004,2000,36.99,63.01,30297.475187761145,10.318819660888966,234.68
New Zealand,2005,2000,33.787,66.213,30734.498421040666,10.333141029736355,228.759
New Zealand,2006,2000,34.047,65.953,31282.98283453409,10.350829549273149,230.264
New Zealand,2007,2000,34.701,65.299,32262.417724180552,10.381658293823866,229.45
New Zealand,2008,2000,33.836,66.164,31895.448779265378,10.370218607098007,230.105
New Zealand,2009,2000,37.362,62.638,31712.6132447894,10.364469774883878,229.523
New Zealand,2010,2010,38.311,61.689,32080.568637318567,10.376005787425553,235.133
New Zealand,2011,2010,39.187,60.813,32519.207938304684,10.389586207224438,236.088
New Zealand,2012,2010,36.696,63.304,33157.569234591254,10.40902630241854,237.851
New Zealand,2013,2010,36.769,63.231,33569.21557517451,10.421364722860872,239.573
New Zealand,2014,2010,37.452,62.548,34141.89903483901,10.43828061972348,250.675
New Zealand,2015,2010,38.143,61.857,34846.33640100259,10.458703285870781,252.217
New Zealand,2016,2010,38.817,61.183,35509.300512771784,10.477549927426358,255.684
